0x00000071020BC2E8,_ZGVN20ClassManagerAccessorI18GizmoPortalManagerE10MANAGER_IDE
0x00000071020BC2F0,_ZN20ClassManagerAccessorI20GizmoTeleportManagerE10MANAGER_IDE
0x00000071020BC2F8,_ZGVN20ClassManagerAccessorI20GizmoTeleportManagerE10MANAGER_IDE
0x00000071020BC300,_ZN20ClassManagerAccessorI17GizmoGroupManagerE10MANAGER_IDE
0x00000071020BC308,_ZGVN20ClassManagerAccessorI17GizmoGroupManagerE10MANAGER_IDE
0x00000071020BC310,_ZN20ClassManagerAccessorI22CityGizmoTurretManagerE10MANAGER_IDE
0x00000071020BC318,_ZGVN20ClassManagerAccessorI22CityGizmoTurretManagerE10MANAGER_IDE
0x00000071020BC320,_ZN20ClassManagerAccessorI23MechGadgetTrafficLightsE10MANAGER_IDE
0x00000071020BC328,_ZGVN20ClassManagerAccessorI23MechGadgetTrafficLightsE10MANAGER_IDE
0x00000071020BC330,_ZN20ClassManagerAccessorI26MechGadgetControllerSystemE10MANAGER_IDE
0x00000071020BC338,_ZGVN20ClassManagerAccessorI26MechGadgetControllerSystemE10MANAGER_IDE
0x00000071020BC340,_ZN20ClassManagerAccessorI22MechGadgetTargetSystemE10MANAGER_IDE
0x00000071020BC348,_ZGVN20ClassManagerAccessorI22MechGadgetTargetSystemE10MANAGER_IDE
0x00000071020BC350,_ZN20ClassManagerAccessorI14SplineManagerTI16CameraSockSplineEE10MANAGER_IDE
0x00000071020BC358,_ZGVN20ClassManagerAccessorI14SplineManagerTI16CameraSockSplineEE10MANAGER_IDE
0x00000071020BC360,_ZN20ClassManagerAccessorI17MechGadgetRemotesE10MANAGER_IDE
0x00000071020BC368,_ZGVN20ClassManagerAccessorI17MechGadgetRemotesE10MANAGER_IDE
0x00000071020BC370,_ZN20ClassManagerAccessorI6DRCEmuE10MANAGER_IDE
0x00000071020BC378,_ZGVN20ClassManagerAccessorI6DRCEmuE10MANAGER_IDE
0x00000071020BC380,_ZN20ClassManagerAccessorI20CreatureGroupManagerE10MANAGER_IDE
0x00000071020BC388,_ZGVN20ClassManagerAccessorI20CreatureGroupManagerE10MANAGER_IDE
0x00000071020BC390,_ZN20ClassManagerAccessorI25ResourceDefinitionManagerE10MANAGER_IDE
0x00000071020BC398,_ZGVN20ClassManagerAccessorI25ResourceDefinitionManagerE10MANAGER_IDE
0x00000071020BC3A0,_ZN20ClassManagerAccessorI18SceneObjectManagerE10MANAGER_IDE
0x00000071020BC3A8,_ZGVN20ClassManagerAccessorI18SceneObjectManagerE10MANAGER_IDE
0x00000071020BC3B0,_ZN20ClassManagerAccessorI23CitySideMissionsManagerE10MANAGER_IDE
0x00000071020BC3B8,_ZGVN20ClassManagerAccessorI23CitySideMissionsManagerE10MANAGER_IDE
0x00000071020BC3C0,_ZN12SystemMixinsI13LegoTightRopeE11m_singletonE
0x00000071020BC3C8,_ZN12SystemMixinsI12LegoMiniCutsE11m_singletonE
0x00000071020BC3D0,_ZN12SystemMixinsI18LegoCutscenePlayerE11m_singletonE
0x00000071020BC3D8,_ZN12SystemMixinsI13LegoCutscenesE11m_singletonE
0x00000071020BC3E0,_ZN12SystemMixinsI12LegoSaveGameE11m_singletonE
0x00000071020BC3E8,_ZN12SystemMixinsI16GameTrackerModelE11m_singletonE
0x00000071020BC3F0,_ZN12SystemMixinsI9LegoDoorsE11m_singletonE
0x00000071020BC3F8,_ZN12SystemMixinsI12LegoFightingE11m_singletonE
0x00000071020BC400,_ZN12SystemMixinsI9LegoBoltsE11m_singletonE
0x00000071020BC408,_ZN12SystemMixinsI6LegoAIE11m_singletonE
0x00000071020BC410,_ZN12SystemMixinsI17cLegoCityAISystemE11m_singletonE
0x00000071020BC418,_ZN12SystemMixinsI18PopulationManagersE11m_singletonE
0x00000071020BC420,_ZN12SystemMixinsI16MechGadgetSystemE11m_singletonE
0x00000071020BC428,_ZN12SystemMixinsI25MechGadgetProximitySystemE11m_singletonE
0x00000071020BC430,_ZN12SystemMixinsI26MechGadgetControllerSystemE11m_singletonE
0x00000071020BC438,_ZN12SystemMixinsI22MechGadgetTargetSystemE11m_singletonE
0x00000071020BC440,_ZN12SystemMixinsI21MechGadgetSimplePropsE11m_singletonE
0x00000071020BC448,_ZN12SystemMixinsI23MechGadgetTrafficLightsE11m_singletonE
